episode,step,sim_time,agent_id,policy_head,chosen_action,active_mask,n_valid,max_logit,min_logit,logit_gap_top2,entropy,max_prob,logit_a0,logit_a1,logit_a2,logit_a3,logit_a4,logit_a5,logit_a6,logit_a7,logit_a8
8,97,183.663886,agent_1,actor_logits,1,1,3,5.804679,-12.175208,12.027178,0.000078,0.999994,-12.175208,5.804679,-6.222499,,,,,,
8,98,185.685537,agent_2,actor_logits,3,1,8,9.232813,-15.674943,6.921820,0.010762,0.998721,-15.674943,-0.899034,-3.924524,9.232813,-3.543781,2.310993,-0.637306,0.709115,
8,99,188.762905,agent_1,actor_logits,3,1,6,8.017576,-8.729754,7.853988,0.005444,0.999413,-8.729754,0.163588,-6.720139,8.017576,-0.780150,-1.931953,,,
8,100,189.745254,agent_0,actor_logits,1,1,4,4.435711,-11.286767,5.083458,0.040026,0.993565,-11.286767,4.435711,-3.752108,-0.647747,,,,,
8,101,190.157673,agent_2,actor_logits,3,1,5,5.787656,-17.116850,7.408873,0.012431,0.998557,-17.116850,-2.171345,-1.621217,5.787656,-1.833913,,,,
8,102,194.629809,agent_2,actor_logits,7,1,8,7.518750,-15.512362,1.942651,0.472595,0.857008,-15.512362,-2.127178,-2.189876,3.727700,-1.726972,5.576099,0.299938,7.518750,
8,103,195.745254,agent_0,actor_logits,2,1,3,1.510545,-13.757408,7.599578,0.004307,0.999499,-13.757408,-6.089033,1.510545,,,,,,
8,104,197.629809,agent_2,actor_logits,2,1,4,4.941591,-16.292000,5.634141,0.031695,0.995416,-16.292000,-1.935636,4.941591,-0.692550,,,,,
8,105,197.762905,agent_1,actor_logits,3,1,5,8.332591,-14.610314,8.626144,0.002490,0.999749,-14.610314,-5.542096,-0.293553,8.332591,-1.218870,,,,
8,106,200.762905,agent_1,actor_logits,3,1,4,8.392119,-16.920744,12.090022,0.000094,0.999993,-16.920744,-5.073827,-3.697902,8.392119,,,,,
8,107,202.629809,agent_2,actor_logits,3,1,4,9.275864,-14.277362,11.098552,0.000236,0.999981,-14.277362,-1.822688,-3.172001,9.275864,,,,,
8,108,204.745254,agent_0,actor_logits,2,1,5,7.135414,-13.815530,6.035747,0.024671,0.996621,-13.815530,-5.559266,7.135414,0.223557,1.099667,,,,
8,109,205.005546,agent_1,actor_logits,3,1,4,4.799952,-16.353300,5.957936,0.018383,0.997382,-16.353300,-5.339601,-1.157984,4.799952,,,,,
8,110,209.629809,agent_2,actor_logits,3,1,4,8.106705,-13.901906,8.945252,0.001336,0.999867,-13.901906,-0.838548,-4.650888,8.106705,,,,,
8,111,210.828017,agent_0,actor_logits,3,1,4,5.415149,-14.474113,8.129707,0.002734,0.999702,-14.474113,-7.226178,-2.714558,5.415149,,,,,
8,112,214.101945,agent_2,actor_logits,3,1,4,6.265973,-14.404721,6.098391,0.022258,0.996981,-14.404721,0.167583,-0.887989,6.265973,,,,,
8,113,216.185886,agent_1,actor_logits,3,1,4,5.827858,-15.764088,7.249686,0.006138,0.999266,-15.764088,-1.421827,-4.799991,5.827858,,,,,
8,114,217.899084,agent_0,actor_logits,4,1,8,10.003827,-14.772812,6.160646,0.019933,0.997368,-14.772812,-4.021002,-4.372929,0.064445,10.003827,3.843181,2.221609,0.303479,
8,115,220.185886,agent_1,actor_logits,3,1,4,8.506574,-14.512976,10.670071,0.000362,0.999970,-14.512976,-2.163497,-3.348956,8.506574,,,,,
8,116,224.607288,agent_0,actor_logits,3,1,7,8.537715,-12.386131,6.960228,0.010315,0.998768,-12.386131,-5.865844,1.577486,8.537715,0.181679,-2.778847,-1.661344,,
8,117,226.185886,agent_1,actor_logits,2,1,5,9.140710,-16.796593,8.443748,0.002729,0.999719,-16.796593,0.696962,9.140710,-5.461780,-0.502841,,,,
8,118,230.264143,agent_0,actor_logits,2,1,6,6.459985,-14.785595,4.825489,0.053382,0.991261,-14.785595,-2.657573,6.459985,-0.998884,1.634496,-2.674501,,,
8,119,230.308992,agent_1,actor_logits,1,1,6,11.424462,-13.773966,11.246185,0.000288,0.999977,-13.773966,11.424462,-0.098243,-4.483905,0.178277,-4.304801,,,
8,120,233.308992,agent_1,actor_logits,5,1,6,9.117182,-14.866834,5.667296,0.024671,0.996388,-14.866834,-2.857215,0.305613,-2.128378,3.449886,9.117182,,,
8,121,234.101945,agent_2,actor_logits,3,1,4,7.294890,-16.407143,6.960880,0.007576,0.999050,-16.407143,-5.637473,0.334010,7.294890,,,,,
8,122,236.095094,agent_0,actor_logits,4,1,7,6.845256,-12.136497,5.613532,0.038022,0.994739,-12.136497,-1.970422,-1.902485,-0.556923,6.845256,1.231724,-0.386640,,
8,123,237.432097,agent_1,actor_logits,4,1,6,10.172208,-11.785552,9.561031,0.001199,0.999892,-11.785552,-0.454664,-1.238267,-2.697378,10.172208,0.611176,,,
8,124,240.432097,agent_1,actor_logits,3,1,7,9.362102,-10.817353,10.345231,0.001131,0.999903,-10.817353,-1.465484,-1.665272,9.362102,-1.293392,-0.983130,-2.921042,,
8,125,242.095094,agent_0,actor_logits,4,1,6,6.151435,-14.682236,6.165814,0.035469,0.995285,-14.682236,-2.643440,-0.405928,-0.014379,6.151435,-0.692015,,,
8,126,243.321490,agent_2,actor_logits,3,1,5,9.224510,-14.167606,7.239019,0.006000,0.999276,-14.167606,-2.872374,-4.577383,9.224510,1.985491,,,,
8,127,244.904233,agent_1,actor_logits,4,1,6,8.060121,-10.975716,6.527068,0.014643,0.998137,-10.975716,-2.777974,0.180263,1.533053,8.060121,-4.195162,,,
8,128,246.904233,agent_1,actor_logits,4,1,5,7.437968,-12.688148,6.059862,0.021140,0.997146,-12.688148,-2.132605,-0.251548,1.378106,7.437968,,,,
8,129,248.803298,agent_0,actor_logits,2,1,6,9.102757,-13.962970,7.172186,0.006492,0.999216,-13.962970,-2.645798,9.102757,-2.882831,1.930571,-3.600874,,,
8,130,250.803298,agent_0,actor_logits,2,1,6,8.829178,-11.659972,7.063956,0.007423,0.999099,-11.659972,-3.196315,8.829178,1.765222,-1.302094,-5.404058,,,
8,131,251.321490,agent_2,actor_logits,3,1,4,4.648387,-10.529878,6.601484,0.011641,0.998510,-10.529878,-1.953097,-4.270332,4.648387,,,,,
8,132,251.376369,agent_1,actor_logits,1,1,5,5.797912,-15.081954,3.959429,0.120931,0.977386,-15.081954,5.797912,1.838484,-0.044476,-0.960102,,,,
8,133,254.321490,agent_2,actor_logits,1,1,3,3.175483,-10.559208,6.433790,0.011939,0.998395,-10.559208,3.175483,-3.258308,,,,,,
8,134,254.803298,agent_0,actor_logits,4,1,6,8.169225,-12.636369,6.911051,0.010024,0.998793,-12.636369,-0.810737,1.258174,-1.210178,8.169225,-5.510573,,,
8,135,257.459132,agent_1,actor_logits,3,1,8,8.559382,-13.392022,4.876274,0.049074,0.991937,-13.392022,-3.292369,-3.336364,8.559382,3.683108,-3.364074,0.770162,-1.028669,
8,136,259.420509,agent_2,actor_logits,3,1,6,6.215003,-8.487245,6.364397,0.024444,0.996866,-8.487245,-0.149394,-4.426921,6.215003,-1.067961,-1.034823,,,
8,137,259.803298,agent_0,actor_logits,4,1,5,8.623736,-13.215245,6.530047,0.013912,0.998219,-13.215245,0.586675,2.093689,-4.513586,8.623736,,,,
8,138,262.803298,agent_0,actor_logits,4,1,6,6.305018,-13.429985,6.482607,0.030033,0.996183,-13.429985,-1.323434,-0.514672,-0.926113,6.305018,-0.177589,,,
8,139,267.899438,agent_1,actor_logits,2,1,6,6.434005,-17.881630,5.545384,0.034304,0.995084,-17.881630,-1.527731,6.434005,0.888620,-0.880290,-4.379542,,,
8,140,268.420509,agent_2,actor_logits,3,1,5,7.257102,-12.651364,7.238093,0.006535,0.999227,-12.651364,-4.212815,0.019009,7.257102,-2.766239,,,,
8,141,268.803298,agent_0,actor_logits,4,1,6,8.696967,-14.064142,8.116109,0.003994,0.999586,-14.064142,-0.962815,-1.674317,-2.124048,8.696967,0.580859,,,
8,142,271.420509,agent_2,actor_logits,3,1,4,6.246992,-14.950025,8.033939,0.004413,0.999524,-14.950025,-2.546761,-1.786948,6.246992,,,,,
8,143,274.803298,agent_0,actor_logits,1,1,5,9.107408,-12.396111,9.956306,0.000872,0.999923,-12.396111,9.107408,-2.097552,-1.970767,-0.848898,,,,
8,144,275.663150,agent_2,actor_logits,3,1,4,3.479415,-14.967426,5.158161,0.045439,0.992941,-14.967426,-3.123455,-1.678746,3.479415,,,,,
8,145,276.954823,agent_1,actor_logits,3,1,5,8.581296,-16.413805,9.618247,0.000884,0.999920,-16.413805,-2.832978,-1.036951,8.581296,-4.134214,,,,
8,146,279.803298,agent_0,actor_logits,1,1,5,7.008149,-12.738086,6.172309,0.016748,0.997737,-12.738086,7.008149,0.835839,-3.539329,-1.763450,,,,
8,147,281.426959,agent_1,actor_logits,7,1,8,13.985470,-15.469310,7.764270,0.004050,0.999548,-15.469310,-1.965054,1.195223,3.286829,-5.374034,0.737052,6.221200,13.985470,
8,148,284.426959,agent_1,actor_logits,3,1,4,5.526616,-15.441686,5.450619,0.045867,0.993089,-15.441686,-0.400744,0.075996,5.526616,,,,,
8,149,286.803298,agent_0,actor_logits,1,1,4,4.814334,-10.223706,5.799566,0.027503,0.996116,-10.223706,4.814334,-2.232386,-0.985232,,,,,
8,150,286.843490,agent_2,actor_logits,3,1,4,4.536056,-13.928856,4.902973,0.044132,0.992575,-13.928856,-0.366917,-5.247213,4.536056,,,,,
8,151,290.843490,agent_2,actor_logits,3,1,4,5.818883,-14.183733,7.593729,0.005130,0.999420,-14.183733,-1.774846,-3.654147,5.818883,,,,,
8,152,292.803298,agent_0,actor_logits,2,1,3,3.029246,-12.700219,10.066636,0.000473,0.999957,-12.700219,-7.037390,3.029246,,,,,,
8,153,293.029285,agent_1,actor_logits,1,1,5,7.040089,-16.951984,6.047585,0.019703,0.997302,-16.951984,7.040089,-0.953465,0.992503,-5.297669,,,,
8,154,296.843490,agent_2,actor_logits,4,1,5,7.760222,-17.359776,4.385990,0.067763,0.987559,-17.359776,-1.135917,3.374233,-3.762900,7.760222,,,,
8,155,297.271925,agent_1,actor_logits,1,1,5,5.752831,-14.007348,6.251782,0.034107,0.995420,-14.007348,5.752831,-1.161708,-0.498951,-0.635738,,,,
8,156,301.803298,agent_0,actor_logits,4,1,5,9.028966,-14.465956,6.968455,0.007676,0.999045,-14.465956,-4.384168,2.060511,-2.200385,9.028966,,,,
8,157,301.843490,agent_2,actor_logits,1,1,6,6.503563,-15.126755,6.114961,0.045128,0.993760,-15.126755,6.503563,0.364800,-2.725390,0.191376,0.388603,,,
8,158,307.803298,agent_0,actor_logits,3,1,4,6.691144,-13.234563,7.621415,0.004498,0.999487,-13.234563,-3.956656,-0.930270,6.691144,,,,,
8,159,308.271925,agent_1,actor_logits,2,1,4,2.886697,-13.709508,5.398314,0.047121,0.992858,-13.709508,-2.511617,2.886697,-3.039355,,,,,
8,160,309.905747,agent_2,actor_logits,2,1,6,7.940333,-14.700635,5.941201,0.031599,0.995618,-14.700635,1.529609,7.940333,-4.695769,-1.041347,1.999132,,,
8,161,311.803298,agent_0,actor_logits,1,1,3,3.106755,-14.598371,4.181176,0.078094,0.984949,-14.598371,3.106755,-1.074421,,,,,,
8,162,312.905747,agent_2,actor_logits,1,1,6,6.717378,-15.459945,4.027122,0.111731,0.979078,-15.459945,6.717378,2.690256,-4.356174,1.024800,-2.040948,,,
8,163,315.803298,agent_0,actor_logits,1,1,4,5.164452,-14.898181,3.297201,0.155414,0.964183,-14.898181,5.164452,1.867251,-3.569638,,,,,
8,164,315.905747,agent_2,actor_logits,5,1,6,7.532691,-15.067851,6.121211,0.036097,0.995126,-15.067851,1.411481,1.070116,-3.286814,0.739848,7.532691,,,
8,165,319.271925,agent_1,actor_logits,4,1,7,7.870502,-14.635215,3.791339,0.195085,0.960822,-14.635215,-10.407037,3.831466,-1.013618,7.870502,4.079163,0.179712,,
8,166,320.028853,agent_2,actor_logits,4,1,6,10.600207,-11.267752,9.024949,0.001667,0.999839,-11.267752,0.470316,1.575258,-3.508769,10.600207,-4.262596,,,
8,167,321.803298,agent_0,actor_logits,2,1,5,7.579750,-14.584590,8.096323,0.003859,0.999594,-14.584590,-1.892154,7.579750,-0.516573,-3.045270,,,,
8,168,323.028853,agent_2,actor_logits,3,1,7,7.948887,-10.766234,7.817687,0.007076,0.999241,-10.766234,-3.033273,0.131200,7.948887,-0.451610,-1.356781,-2.693645,,
8,169,325.271925,agent_1,actor_logits,4,1,6,5.481762,-16.310097,3.962633,0.123019,0.977251,-16.310097,1.519129,-0.802257,-2.828833,5.481762,-0.658781,,,
8,170,327.500989,agent_2,actor_logits,4,1,6,7.160396,-13.411721,5.697937,0.028521,0.995987,-13.411721,-2.638054,-0.538819,1.462459,7.160396,-1.530698,,,
8,171,327.886061,agent_0,actor_logits,3,1,4,6.491807,-15.048228,9.666865,0.000873,0.999920,-15.048228,-4.523870,-3.175058,6.491807,,,,,
8,172,329.500989,agent_2,actor_logits,4,1,5,8.380177,-15.557033,7.099939,0.007392,0.999112,-15.557033,-2.917041,-1.490415,1.280239,8.380177,,,,
8,173,331.980129,agent_1,actor_logits,2,1,6,7.123796,-15.498408,4.951468,0.064932,0.989537,-15.498408,1.461454,7.123796,-3.950699,2.172328,-4.321881,,,
8,174,333.973125,agent_2,actor_logits,2,1,5,4.870236,-16.849571,2.234312,0.362939,0.896663,-16.849571,2.635925,4.870236,-1.328753,-0.221170,,,,
8,175,333.980129,agent_1,actor_logits,2,1,6,6.883493,-12.039991,6.305163,0.028182,0.996240,-12.039991,0.578330,6.883493,-1.411995,0.496297,-4.219006,,,
8,176,334.957129,agent_0,actor_logits,4,1,8,10.063930,-13.665599,5.380906,0.041542,0.993815,-13.665599,-2.599484,-5.779118,-0.803026,10.063930,3.587566,4.683024,0.309996,
8,177,337.980129,agent_1,actor_logits,4,1,6,6.300831,-13.998887,4.602969,0.069492,0.988371,-13.998887,-0.375673,1.697862,-1.550180,6.300831,-2.969137,,,
8,178,340.055887,agent_2,actor_logits,3,1,6,8.975709,-16.232487,8.986897,0.002389,0.999768,-16.232487,-0.332459,-3.630174,8.975709,-2.267914,-0.011187,,,
8,179,341.665333,agent_0,actor_logits,3,1,7,7.745528,-12.503346,6.553098,0.017943,0.997796,-12.503346,-4.196468,-1.242936,7.745528,-0.436668,-0.149665,1.192430,,
8,180,342.980129,agent_1,actor_logits,4,1,5,5.454226,-14.269773,3.843011,0.195336,0.960236,-14.269773,-3.757935,1.536291,1.611215,5.454226,,,,
8,181,345.980129,agent_1,actor_logits,4,1,6,6.745590,-14.042500,4.828487,0.054065,0.991189,-14.042500,-3.373675,-1.219874,1.917103,6.745590,-0.848725,,,
8,182,347.322187,agent_0,actor_logits,2,1,6,5.404803,-14.367826,3.736355,0.128058,0.974511,-14.367826,-0.996303,5.404803,-3.066460,1.668448,-2.311715,,,
8,183,349.955382,agent_2,actor_logits,3,1,4,8.064408,-15.112904,9.140123,0.001119,0.999890,-15.112904,-1.075715,-4.929762,8.064408,,,,,
8,184,351.980129,agent_1,actor_logits,4,1,6,10.299528,-13.286756,11.072416,0.000468,0.999962,-13.286756,-0.908527,-3.382762,-0.772888,10.299528,-1.483514,,,
8,185,353.153139,agent_0,actor_logits,5,1,7,8.691652,-12.794230,4.290279,0.132024,0.975569,-12.794230,-3.864397,-3.438824,-1.247230,4.207366,8.691652,4.401373,,
8,186,357.980129,agent_1,actor_logits,1,1,5,6.304463,-11.931533,4.316003,0.074281,0.986374,-11.931533,6.304463,-3.025910,-1.591763,1.988461,,,,
8,187,358.153139,agent_0,actor_logits,3,1,5,6.917145,-16.320271,8.242547,0.004269,0.999549,-16.320271,-4.545226,-1.325402,6.917145,-1.721894,,,,
8,188,359.174927,agent_2,actor_logits,3,1,5,9.884895,-15.097917,9.613620,0.000841,0.999923,-15.097917,0.271276,-4.952045,9.884895,-1.616805,,,,
8,189,362.625275,agent_0,actor_logits,7,1,8,12.369823,-15.593585,8.210402,0.004415,0.999543,-15.593585,-3.710788,-0.083422,3.364243,-2.772610,4.159422,2.621053,12.369823,
8,190,362.980129,agent_1,actor_logits,1,1,5,5.914330,-12.983263,6.449555,0.022183,0.997166,-12.983263,5.914330,-0.535225,-1.140190,-1.916824,,,,
8,191,365.625275,agent_0,actor_logits,2,1,4,4.584057,-17.033205,4.645711,0.056673,0.990165,-17.033205,-3.433401,4.584057,-0.061655,,,,,
8,192,367.174927,agent_2,actor_logits,3,1,4,11.201033,-11.325927,13.857581,0.000014,0.999999,-11.325927,-2.656548,-6.902001,11.201033,,,,,
8,193,369.980129,agent_1,actor_logits,1,1,4,3.512482,-11.521302,4.370447,0.095646,0.983069,-11.521302,3.512482,-1.874377,-0.857965,,,,,
8,194,370.174927,agent_2,actor_logits,1,1,3,4.260638,-12.322337,9.705062,0.000654,0.999939,-12.322337,4.260638,-5.444424,,,,,,
8,195,370.625275,agent_0,actor_logits,3,1,4,8.924025,-15.010633,11.146545,0.000298,0.999976,-15.010633,-2.222521,-2.606718,8.924025,,,,,
8,196,375.273946,agent_2,actor_logits,3,1,6,7.893413,-9.701917,6.224689,0.015082,0.997952,-9.701917,1.668724,-6.315813,7.893413,-2.040883,-2.797671,,,
8,197,375.980129,agent_1,actor_logits,2,1,3,1.578365,-13.226661,7.814725,0.003563,0.999596,-13.226661,-6.236361,1.578365,,,,,,
8,198,377.625275,agent_0,actor_logits,3,1,4,8.343520,-13.989831,8.426763,0.002079,0.999780,-13.989831,-0.083242,-5.407015,8.343520,,,,,
8,199,382.097411,agent_0,actor_logits,1,1,4,5.109908,-14.653358,4.002189,0.105553,0.979867,-14.653358,5.109908,-0.977745,1.107719,,,,,
8,200,384.273946,agent_2,actor_logits,3,1,5,9.762640,-14.013551,11.537548,0.000241,0.999981,-14.013551,-4.962285,-1.774908,9.762640,-1.870195,,,,
8,201,384.980129,agent_1,actor_logits,4,1,5,5.442289,-12.702093,3.457577,0.204236,0.956860,-12.702093,-6.828265,1.984712,1.142744,5.442289,,,,
8,202,387.273946,agent_2,actor_logits,3,1,4,9.099145,-15.639291,11.243340,0.000185,0.999985,-15.639291,-4.168238,-2.144196,9.099145,,,,,
8,203,390.980129,agent_1,actor_logits,3,1,4,7.311756,-12.584060,8.197399,0.002540,0.999724,-12.584060,-7.167081,-0.885643,7.311756,,,,,
8,204,391.516587,agent_2,actor_logits,3,1,4,5.004474,-14.994691,6.590302,0.010949,0.998579,-14.994691,-4.915982,-1.585829,5.004474,,,,,
8,205,394.980129,agent_1,actor_logits,2,1,3,0.002017,-13.555676,4.859798,0.045124,0.992306,-13.555676,-4.857782,0.002017,,,,,,
8,206,399.980129,agent_1,actor_logits,3,1,4,3.164034,-12.836837,6.163489,0.016344,0.997769,-12.836837,-5.780155,-2.999456,3.164034,,,,,
8,207,402.696927,agent_2,actor_logits,3,1,4,5.865433,-14.483583,5.816710,0.020358,0.997022,-14.483583,0.048724,-5.706078,5.865433,,,,,
8,208,404.097411,agent_0,actor_logits,1,1,5,5.320245,-17.874565,2.026067,0.432945,0.870135,-17.874565,5.320245,1.268136,3.294178,-6.343269,,,,
8,209,406.696927,agent_2,actor_logits,3,1,4,9.398806,-15.005412,10.356826,0.000365,0.999968,-15.005412,-0.958020,-5.808345,9.398806,,,,,
8,210,408.340051,agent_0,actor_logits,3,1,5,4.149181,-15.603197,3.273333,0.212844,0.954449,-15.603197,-2.176528,-0.672177,4.149181,0.875848,,,,
8,211,410.980129,agent_1,actor_logits,3,1,5,3.496288,-15.574676,1.252990,0.598519,0.767210,-15.574676,-2.997904,-0.622546,3.496288,2.243297,,,,
8,212,412.696927,agent_2,actor_logits,2,1,5,7.554621,-17.259785,4.942844,0.051401,0.991718,-17.259785,2.611776,7.554621,-5.618987,0.841521,,,,
8,213,416.820033,agent_2,actor_logits,1,1,6,11.902375,-14.667163,11.430778,0.000215,0.999983,-14.667163,11.902375,-0.118990,-4.269534,0.471598,-5.227682,,,
8,214,419.520391,agent_0,actor_logits,3,1,8,7.015200,-15.009126,2.780382,0.239660,0.939557,-15.009126,0.285714,-2.929684,7.015200,0.067008,-2.884829,-2.663707,4.234818,
8,215,419.820033,agent_2,actor_logits,5,1,6,9.343779,-14.995730,5.454203,0.028100,0.995690,-14.995730,-1.397927,-2.151806,-1.562403,3.889576,9.343779,,,
8,216,422.160469,agent_1,actor_logits,3,1,8,7.296863,-14.948521,5.098703,0.063732,0.990138,-14.948521,1.621508,-3.690510,7.296863,-1.040254,-2.468033,-1.794226,2.198160,
8,217,423.943138,agent_2,actor_logits,4,1,6,10.983946,-12.231076,10.990968,0.000365,0.999971,-12.231076,-0.906949,-1.589536,-2.181309,10.983946,-0.007022,,,
8,218,423.992527,agent_0,actor_logits,2,1,5,4.842445,-16.796242,2.055592,0.419741,0.876357,-16.796242,2.786853,4.842445,0.064213,-0.526314,,,,
8,219,426.632605,agent_1,actor_logits,2,1,5,4.765029,-16.843010,2.480780,0.355061,0.908696,-16.843010,2.284249,4.765029,0.412399,-0.774875,,,,
8,220,426.943138,agent_2,actor_logits,3,1,7,8.805801,-11.023534,7.456742,0.005761,0.999348,-11.023534,-2.621747,-2.280211,8.805801,1.349059,-1.348304,-2.702262,,
8,221,428.992527,agent_0,actor_logits,4,1,6,5.312457,-15.750989,2.472160,0.337460,0.911183,-15.750989,2.840297,0.918525,-1.970029,5.312457,-5.012538,,,
8,222,431.415274,agent_2,actor_logits,4,1,6,8.954840,-11.784080,7.909414,0.003803,0.999589,-11.784080,-2.725106,-1.723071,1.045426,8.954840,-2.321993,,,
8,223,431.632605,agent_1,actor_logits,4,1,6,5.209352,-15.588741,2.193147,0.385441,0.889607,-15.588741,3.016204,0.789711,-2.535118,5.209352,-4.595707,,,
8,224,433.415274,agent_2,actor_logits,4,1,5,6.570535,-13.957634,5.075313,0.045786,0.992853,-13.957634,-1.652880,1.495223,-0.720909,6.570535,,,,
8,225,435.700731,agent_0,actor_logits,2,1,6,6.681780,-15.639898,5.580875,0.039690,0.994265,-15.639898,1.100905,6.681780,-4.238861,0.368406,-2.007910,,,
8,226,437.700731,agent_0,actor_logits,2,1,6,6.828702,-13.507562,6.482367,0.019363,0.997551,-13.507562,0.346335,6.828702,-2.034009,-0.383678,-3.157383,,,
8,227,437.887410,agent_2,actor_logits,1,1,5,5.591580,-15.078904,4.502862,0.102464,0.982310,-15.078904,5.591580,1.088718,-2.006706,0.544799,,,,
8,228,438.340809,agent_1,actor_logits,1,1,6,2.852416,-15.557350,0.445590,1.112236,0.451883,-15.557350,2.852416,2.406826,-3.407614,2.256026,-1.069252,,,
8,229,441.700731,agent_0,actor_logits,4,1,6,7.808818,-13.862861,6.766253,0.013861,0.998287,-13.862861,1.042565,0.257254,-2.509855,7.808818,-4.318330,,,
8,230,443.970173,agent_2,actor_logits,4,1,8,7.905369,-14.920338,4.374036,0.081051,0.985850,-14.920338,-2.771831,-2.788648,3.531333,7.905369,-2.546747,0.998253,0.607897,
8,231,446.700731,agent_0,actor_logits,4,1,5,7.608114,-14.418322,5.562475,0.042428,0.993703,-14.418322,1.614508,2.045638,-5.292470,7.608114,,,,
8,232,449.700731,agent_0,actor_logits,4,1,6,5.912636,-14.216231,3.102539,0.216343,0.951399,-14.216231,2.810097,0.206438,-5.560192,5.912636,0.039067,,,
8,233,451.041240,agent_2,actor_logits,3,1,6,6.156037,-15.483607,4.843267,0.078120,0.987621,-15.483607,-3.920062,0.279046,6.156037,-0.159593,1.312770,,,
8,234,452.658630,agent_1,actor_logits,3,1,7,4.112331,-11.983228,0.014874,0.867760,0.476881,-11.983228,4.097458,1.909105,4.112331,-2.631496,-6.993150,-5.285361,,
8,235,455.700731,agent_0,actor_logits,4,1,6,6.230608,-14.123950,3.914991,0.134717,0.974356,-14.123950,-2.522973,2.315617,-2.888568,6.230608,1.132920,,,
8,236,458.315484,agent_1,actor_logits,2,1,6,8.087858,-14.343553,8.417995,0.003755,0.999619,-14.343553,-0.330137,8.087858,-1.876666,-1.058586,-3.932364,,,
8,237,460.940735,agent_2,actor_logits,3,1,4,8.748065,-15.385959,11.599268,0.000143,0.999989,-15.385959,-2.851203,-4.418143,8.748065,,,,,
8,238,461.700731,agent_0,actor_logits,1,1,5,5.836238,-12.378926,4.891905,0.058379,0.990741,-12.378926,5.836238,0.944333,-1.408369,-0.953807,,,,
8,239,464.146436,agent_1,actor_logits,5,1,7,4.324222,-12.684798,1.095547,0.877433,0.675994,-12.684798,0.399294,-2.894165,-1.884575,3.228675,4.324222,2.224234,,
8,240,466.700731,agent_0,actor_logits,1,1,5,5.835053,-12.494998,3.391721,0.148327,0.966910,-12.494998,5.835053,2.443332,-1.750187,-3.827650,,,,
8,241,469.146436,agent_1,actor_logits,3,1,5,6.147449,-16.645899,6.878034,0.014559,0.998206,-16.645899,-3.666501,-0.730585,6.147449,-1.099057,,,,
8,242,470.160280,agent_2,actor_logits,3,1,5,9.959394,-14.994227,9.549319,0.000811,0.999925,-14.994227,0.410074,-4.097245,9.959394,-2.598623,,,,
8,243,473.618572,agent_1,actor_logits,7,1,8,12.621660,-15.024670,8.689636,0.001930,0.999808,-15.024670,-3.028965,-0.028422,3.932024,-1.595880,0.904206,1.223935,12.621660,
8,244,473.700731,agent_0,actor_logits,1,1,4,5.815190,-11.463737,4.427498,0.067786,0.987782,-11.463737,5.815190,-1.949545,1.387692,,,,,
8,245,476.618572,agent_1,actor_logits,2,1,4,2.691813,-15.637008,0.512380,0.767778,0.608457,-15.637008,-0.421958,2.691813,2.179433,,,,,
8,246,478.160280,agent_2,actor_logits,3,1,4,9.883360,-10.644042,10.487345,0.000321,0.999972,-10.644042,-0.603985,-7.561531,9.883360,,,,,
8,247,479.700731,agent_0,actor_logits,2,1,3,1.809651,-13.107569,7.586422,0.004359,0.999493,-13.107569,-5.776772,1.809651,,,,,,
8,248,481.160280,agent_2,actor_logits,1,1,3,4.799721,-11.831515,9.357288,0.000895,0.999914,-11.831515,4.799721,-4.557568,,,,,,
8,249,481.618572,agent_1,actor_logits,3,1,4,7.790963,-14.117478,8.008825,0.003562,0.999615,-14.117478,-0.217863,-2.068376,7.790963,,,,,
8,250,486.259299,agent_2,actor_logits,3,1,6,7.856256,-8.992770,6.525377,0.013476,0.998288,-8.992770,1.330879,-7.204921,7.856256,-0.759050,-1.743583,,,
8,251,488.618572,agent_1,actor_logits,3,1,4,6.306427,-12.941497,4.459778,0.062767,0.988543,-12.941497,1.846649,-4.307784,6.306427,,,,,
8,252,488.700731,agent_0,actor_logits,2,1,5,6.675041,-12.647288,5.933033,0.031935,0.995498,-12.647288,-4.821094,6.675041,0.742008,0.388965,,,,
8,253,493.090708,agent_1,actor_logits,1,1,4,4.962581,-13.872069,2.665089,0.253752,0.933201,-13.872069,4.962581,-1.258598,2.297492,,,,,
8,254,494.783494,agent_0,actor_logits,3,1,4,7.537109,-14.375018,11.923383,0.000091,0.999993,-14.375018,-7.332919,-4.386273,7.537109,,,,,
8,255,495.259299,agent_2,actor_logits,3,1,5,7.524622,-13.735290,8.002519,0.004439,0.999523,-13.735290,-4.683705,-1.364825,7.524622,-0.477897,,,,
8,256,498.259299,agent_2,actor_logits,3,1,4,9.540346,-15.600144,12.624267,0.000057,0.999996,-15.600144,-4.484844,-3.083920,9.540346,,,,,
9,0,0.000000,agent_0,actor_logits,1,1,3,0.699234,-7.670388,6.171217,0.017113,0.997685,-7.670388,0.699234,-5.471983,,,,,,
9,0,0.000000,agent_1,actor_logits,1,1,4,7.078139,-14.253009,6.938641,0.008459,0.998958,-14.253009,7.078139,-2.443577,0.139498,,,,,
9,0,0.000000,agent_2,actor_logits,4,1,6,9.409029,-9.689850,7.512168,0.005171,0.999409,-9.689850,-2.377701,-0.790572,1.896861,9.409029,-4.883604,,,
